record_id,facility_id,facility_name,city,region,reporting_month,supplier_id,supplier_type,energy_kwh,water_m3,production_units,waste_tonnes,recycled_waste_tonnes,scope1_tco2e,scope2_tco2e,supplier_spend_inr,energy_unit
ESG106452,F006,Kolkata Plant,Kolkata,East,2026-01-01,S029,Raw Material,104535.8835230098,12652.190566442485,17306.07794846667,116.87336693115802,95.64777336071779,24.92336775129424,36.28567433877727,514869.9919929368,kWh
ESG106453,F001,Delhi Plant,Delhi,North,2025-05-01,S027,Maintenance,51154.408290415675,11732.487663760605,12794.535453584856,154.14315833690915,91.84786999181075,26.200843076960687,18.180977011666524,429072.2649150207,kWh
ESG106454,F005,Ahmedabad Plant,Ahmedabad,West,2026-03-01,S054,Chemicals,52428.06157657268,10051.546746857142,8113.018754135472,248.28090635324372,124.30347870010598,39.512282209438794,15.30522596066211,460595.81309440115,kWh
ESG106455,F008,Jaipur Plant,Jaipur,North,2025-07-01,S010,Logistics,59990.61925954174,8836.354337115084,13283.563655494621,215.42973072211922,185.90688507577877,33.29398753543892,20.550454508033596,429329.96396663546,kWh
ESG106456,F008,Jaipur Plant,Jaipur,North,2025-06-01,S056,Maintenance,55309.23653406622,10350.831573362337,6916.280391498316,203.6106402462336,119.92010292005028,42.111432384168914,20.295074983338296,533164.8871095221,kWh
ESG106457,F007,Hyderabad Plant,Hyderabad,South,2025-10-01,S046,Maintenance,70716.59243603043,3120.774943603612,11125.995624071054,253.4459096635568,171.98057523298473,30.09801569781764,20.010444266735895,596040.9588605163,kWh
ESG106458,F004,Chennai Plant,Chennai,South,2025-09-01,S039,Packaging,76576.0033744431,11659.016738345024,9724.392355437127,22.708158579336583,12.648674081324861,20.156894301865734,27.197602104905048,328059.46219414915,kWh
ESG106459,F003,Pune Plant,Pune,West,2025-07-01,S035,Packaging,79035.64239755824,10715.308337208777,10909.22022322128,245.53907268451542,136.2570538137104,31.644249593843917,21.605381415800036,533286.1268059422,kWh
ESG106460,F006,Kolkata Plant,Kolkata,East,2025-05-01,S049,Logistics,85665.76611452951,15492.553229926092,13873.266700505208,311.1766774139966,243.3412128837946,42.4898341721726,37.23002724213711,336659.25016516715,kWh
ESG106461,F007,Hyderabad Plant,Hyderabad,South,2025-05-01,S045,Maintenance,81261.22265124749,8910.604825772498,9540.015792359722,131.1452898301744,98.94760464174837,60.698467981063025,22.0848091101336,465096.9671895256,kWh
ESG106462,F002,Mumbai Plant,Mumbai,West,2026-02-01,S007,Packaging,71514.24568027614,9954.476339586465,14488.270713467262,93.93548040891619,46.02034105615962,30.586361764905696,21.338662212409105,379342.52912433585,kWh
ESG106463,F003,Pune Plant,Pune,West,2026-02-01,S032,Chemicals,61822.52885493388,15527.465007069251,13785.587563370009,157.25310488299874,129.4051550449714,40.79872787717373,17.924429497301798,488603.73533605953,kWh
ESG106464,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S012,Chemicals,64680.05331248172,10975.580765872557,9070.808914714682,228.3361814284922,173.9315595056393,53.37015938482888,20.156076137075857,539161.8842870978,kWh
ESG106465,F005,Ahmedabad Plant,Ahmedabad,West,2025-05-01,S044,Maintenance,52724.03292487468,12641.760075424228,8679.855539188116,197.500588886979,132.01885883552498,56.4964180160896,19.011301550626136,382386.4726227588,kWh
ESG106466,F004,Chennai Plant,Chennai,South,2025-05-01,S026,Chemicals,71288.09401830517,5917.671121437966,14680.8294716807,270.52875459132804,149.1967868712419,35.33095738616982,36.746712889119486,572745.8638910368,kWh
ESG106467,F001,Delhi Plant,Delhi,North,2025-04-01,S060,Chemicals,66029.0978758232,6377.5248331819585,18905.91869674121,144.27290340042492,72.86921596388177,36.57837177607189,26.626313104467087,610356.2303111212,kWh
ESG106468,F006,Kolkata Plant,Kolkata,East,2025-11-01,S012,Raw Material,70244.82172668702,11096.55526111052,14618.451249535003,220.26445232881622,185.59664841171553,64.92705530603659,35.03492332515145,41104.67248507863,kWh
ESG106469,F006,Kolkata Plant,Kolkata,East,2025-06-01,S051,Packaging,74145.19883805912,9710.585554226447,10378.10175566531,167.02037201616017,108.71251328504366,45.50473773991371,23.512633638749076,285413.7079511256,kWh
ESG106470,F006,Kolkata Plant,Kolkata,East,2025-07-01,S054,Raw Material,71641.83214056773,9873.231896093987,19480.75005341612,246.09356894953953,199.51653625041718,37.04202088108663,24.585686661806044,497903.39698867116,kWh
ESG106471,F004,Chennai Plant,Chennai,South,2025-04-01,S033,Logistics,39705.51456608044,10892.63094218511,15531.620394156747,215.05445255814675,173.36799497874358,41.40308013827399,10.65307464309081,824522.6760534744,kWh
ESG106472,F006,Kolkata Plant,Kolkata,East,2025-12-01,S039,Maintenance,50837.04802049282,10634.633639735215,12417.796445502629,164.29617161845673,92.96190288016226,49.774360859591624,14.855898074692162,738510.7522021981,kWh
ESG106473,F002,Mumbai Plant,Mumbai,West,2025-10-01,S039,Logistics,48771.56904625368,14840.248353057215,17336.744730079452,163.75580600110115,97.73547215525016,36.17601832174475,13.350471082401635,391513.65167116496,kWh
ESG106474,F001,Delhi Plant,Delhi,North,2026-02-01,S022,Chemicals,39934.31490480706,5385.24194636118,11146.599576684474,137.96325218961368,119.13805565823482,33.35762417761035,18.434740802894748,517993.9620935162,kWh
ESG106475,F008,Jaipur Plant,Jaipur,North,2025-08-01,S009,Maintenance,65189.02170462577,9869.317781850372,539.9900160825764,263.73853444464993,194.30924317201826,42.57358439172708,23.561889913464416,277701.88943217276,kWh
ESG106476,F004,Chennai Plant,Chennai,South,2025-05-01,S007,Maintenance,74790.262703807,12362.373938510766,6700.852008165659,263.89333005347487,231.1510526735604,46.93284138056616,32.43017126871366,356618.0477232419,kWh
ESG106477,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S024,Packaging,35737.445826567186,7437.684497267143,15438.398395533803,201.24919113491,178.23231920034493,21.03591875845712,13.634485312176562,635919.2372570948,kWh
ESG106478,F001,Delhi Plant,Delhi,North,2025-04-01,S007,Packaging,50878.06583570656,11546.185974668371,5360.676596064424,163.53855716220036,134.6729746269554,47.536190227089804,19.985197289171257,333857.29468640627,kWh
ESG106479,F008,Jaipur Plant,Jaipur,North,2025-12-01,S016,Packaging,72355.76523016088,8825.79606933273,9971.834420068439,138.68178056406086,102.26310048846096,34.44278685184986,26.342023674228248,303881.2732275948,kWh
ESG106480,F008,Jaipur Plant,Jaipur,North,2025-12-01,S011,Logistics,89316.72060627068,14152.887893279596,19404.7509961846,212.21744661567362,129.76938047639982,45.44042741078668,45.51045742873259,,kWh
ESG106481,F003,Pune Plant,Pune,West,2026-02-01,S052,Packaging,79536.83090906414,11978.224585368003,13242.932070934918,121.16919440061527,77.9791122276043,49.444419120451485,28.679965440064073,642989.274316788,kWh
ESG106482,F003,Pune Plant,Pune,West,2025-11-01,S028,Raw Material,93228.31566055372,14871.104366584012,14422.592999456429,126.47167276451066,62.1135481127964,41.530689548161924,43.96805343964697,414838.8299525517,kWh
ESG106483,F002,Mumbai Plant,Mumbai,West,2025-08-01,S038,Chemicals,56821.03869276695,19791.278206705203,8131.866666174732,153.4564234533641,124.05609890974236,27.23348173321112,15.661076618198953,427657.53687741933,kWh
ESG106484,F006,Kolkata Plant,Kolkata,East,2025-07-01,S037,Packaging,42134.93932626252,4739.013305624143,9946.152835804007,125.67363259585026,95.79137950219192,31.982755738296618,20.952444925780846,479563.99791694887,kWh
ESG106485,F004,Chennai Plant,Chennai,South,2026-02-01,S060,Logistics,60501.50506851302,15085.57430134802,14001.382091004058,139.81500688565296,107.37965533215797,48.73296603121601,19.611238283246998,490468.39798408246,kWh
ESG106486,F001,Delhi Plant,Delhi,North,2025-11-01,S054,Maintenance,41315.784506959666,12332.693629408335,8618.861944249944,235.60084078604842,145.6506324897241,11.519311842377427,16.816501087418704,668782.0499295717,kWh
ESG106487,F003,Pune Plant,Pune,West,2025-12-01,S040,Logistics,48144.132032287525,11589.8768965254,10840.397775965033,96.92990096807264,73.55719483437711,30.64211422599806,26.15368371966586,461415.0306531664,kWh
ESG106488,F002,Mumbai Plant,Mumbai,West,2026-03-01,S013,Chemicals,77003.3700810822,14318.014839468107,13293.426014864668,96.74031250158059,82.41170426554444,51.20017907742856,31.578529133626258,511649.6160249947,kWh
ESG106489,F002,Mumbai Plant,Mumbai,West,2025-09-01,S051,Chemicals,128462.41563244496,14511.56336742692,10376.527176141875,177.48417280504356,86.60351017113244,17.136636790147314,38.75241832277325,685619.7131513681,kWh
ESG106490,F006,Kolkata Plant,Kolkata,East,2025-08-01,S026,Logistics,75350.89331329815,16828.44437951318,9200.061580264068,171.00876103985718,109.15830905714623,16.851705308979618,35.505553060231996,426633.3322769226,kWh
ESG106491,F004,Chennai Plant,Chennai,South,2025-11-01,S038,Packaging,27788.916844722044,7496.0008403392985,10506.170547536118,182.4907811112375,120.3312599214856,51.624284708831304,12.580539545903724,484477.68180938263,kWh
ESG106492,F004,Chennai Plant,Chennai,South,2025-09-01,S054,Packaging,59352.090648816644,7385.155889356726,11256.509539590808,128.55544573898243,107.72937606136797,41.098588230935896,28.889170616268306,101830.52782070107,kWh
ESG106493,F002,Mumbai Plant,Mumbai,West,2025-12-01,S059,Logistics,51905.694124749876,10084.965111243539,9844.05494663432,218.8025290402412,176.3699985911829,19.584173443104262,26.247784498486727,641386.0680621698,kWh
ESG106494,F004,Chennai Plant,Chennai,South,2025-09-01,S055,Chemicals,76341.90536775767,15721.141845905058,12535.327437770658,194.85614986692036,128.33158774170758,28.845548774743655,40.40702200103595,454840.07737269934,kWh
ESG106495,F001,Delhi Plant,Delhi,North,2026-03-01,S019,Maintenance,89319.88836028136,13171.324028611623,9239.318629790283,224.19385731596066,192.23042766057597,24.317813996214504,24.63035341409844,262256.96488534287,kWh
ESG106496,F005,Ahmedabad Plant,Ahmedabad,West,2025-10-01,S015,Maintenance,63912.83735016671,12626.536922304933,6866.387912964033,191.26979637808856,170.90353200971933,36.09429050757192,21.686210478980318,375043.97272709425,kWh
ESG106497,F001,Delhi Plant,Delhi,North,2026-03-01,S029,Chemicals,44611.038307487004,10322.75167946959,11205.84025901854,134.90901959843941,114.69443813755743,48.56652818911843,18.6353455104954,554839.3895918916,kWh
ESG106498,F006,Kolkata Plant,Kolkata,East,2026-03-01,S029,Chemicals,54371.56663976805,8507.842320060443,8627.469673009587,192.78330065380817,94.98303023562435,60.78495331303853,13.680396265068422,670889.8192206552,kWh
ESG106499,F005,Ahmedabad Plant,Ahmedabad,West,2025-09-01,S007,Raw Material,57558.372128544055,11097.188641050736,16386.763812104185,164.0250346074716,124.00632564252112,46.76340583168357,14.700960971659859,486150.03800958686,kWh
ESG106500,F007,Hyderabad Plant,Hyderabad,South,2025-08-01,S044,Logistics,82780.00599547087,9021.416976095605,18699.721589604684,198.64857397803559,114.25563236822647,43.52827636044976,42.11057189374412,624676.8891357109,kWh
ESG106501,F006,Kolkata Plant,Kolkata,East,2025-06-01,S001,Packaging,29205.233696753152,8812.749010322541,14422.15530829364,69.05942663462801,54.35847610122004,42.15286809037643,8.79084386306956,195641.64455122736,kWh
ESG106502,F001,Delhi Plant,Delhi,North,2025-11-01,S010,Maintenance,88595.79204433052,9743.110861469675,18825.53470164128,187.98285155690124,118.874278174915,54.14376588972989,45.23197923435472,590275.7875019062,kWh
ESG106503,F006,Kolkata Plant,Kolkata,East,2026-03-01,S020,Packaging,75183.10458649714,7524.517590409747,12038.994692031752,144.11064084896395,75.84088067233893,24.99026260603666,40.252759967321396,524872.1170962234,kWh
ESG106504,F002,Mumbai Plant,Mumbai,West,2025-07-01,S039,Maintenance,57595.901657613336,17220.51328495414,14497.37489438305,257.5744161073392,157.04151341965877,28.678377542150677,27.178648551523903,458548.2580320742,kWh
ESG106505,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S018,Maintenance,59957.18097213826,6789.23003157086,9384.205701557104,223.57282699827684,193.00936411577646,23.914617799439636,17.125155402279653,628094.1622336453,kWh
ESG106506,F002,Mumbai Plant,Mumbai,West,2025-05-01,S028,Raw Material,69015.33691826837,8820.026608221051,6359.977192894652,224.35991250579661,102.08840113664,33.07789318066614,21.392974548647445,254702.03367083543,kWh
ESG106507,F008,Jaipur Plant,Jaipur,North,2026-01-01,S055,Logistics,34023.98517519822,14596.556774744899,13550.177024574841,132.67120599968922,109.6612081480556,28.13322216181683,9.274106764779566,361008.8451170015,kWh
ESG106508,F008,Jaipur Plant,Jaipur,North,2025-10-01,S058,Chemicals,97485.15104112898,15189.955409460053,10107.358004601087,118.55622162502947,103.04959582086836,22.844942098667865,35.14910958915779,,kWh
ESG106509,F001,Delhi Plant,Delhi,North,2025-09-01,S013,Logistics,59384.213236920485,10244.706662637916,13087.017940644278,237.06644576248323,208.13765754673406,55.77968654761128,21.28389007701827,610119.5481502137,kWh
ESG106510,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S025,Logistics,109923.73620739664,5088.103009458438,9379.978031517121,87.94235959542276,70.97267666896977,45.63659135745074,42.15099334496105,461813.9389229523,kWh
ESG106511,F003,Pune Plant,Pune,West,2026-01-01,S004,Maintenance,85928.79900377996,14352.738605309936,7408.170560346423,210.7711779829382,143.6355804058378,60.28633030389952,43.91811959018649,418077.61970205005,kWh
ESG106512,F008,Jaipur Plant,Jaipur,North,2025-11-01,S028,Raw Material,13755.451683989537,9985.215641197568,17737.887678295097,206.23563066141298,126.75297211455054,32.3633611374867,3.4760480363689625,254781.0180460447,kWh
ESG106513,F007,Hyderabad Plant,Hyderabad,South,2025-04-01,S019,Raw Material,82662.75017284768,17208.458958396193,11541.84675960992,189.23155126844443,118.6147435545333,20.361854993030004,25.653671613471023,553917.0458078119,kWh
ESG106514,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S031,Logistics,16085.582424965374,6634.635997377792,10069.509691342042,201.1185809465387,101.30581292526648,43.546532866459266,4.318356745189914,450946.1157929203,kWh
ESG106515,F003,Pune Plant,Pune,West,2025-10-01,S043,Maintenance,44182.35227292088,12817.65664387181,15383.136024584639,189.82247845660416,156.7515446539126,35.61631688412766,15.2612415446392,544945.1475901213,kWh
ESG106516,F004,Chennai Plant,Chennai,South,2026-03-01,S052,Raw Material,133564.97192992293,14426.309554111293,15090.947187261883,156.50779611599984,76.37060113540919,18.52344665345498,67.38753202730334,387786.5893734262,kWh
ESG106517,F006,Kolkata Plant,Kolkata,East,2025-04-01,S046,Raw Material,55848.085948320724,9713.11290976711,6489.609055515497,216.32563232623096,104.8451828040903,62.91782543489068,26.30210404584633,468355.8754456854,kWh
ESG106518,F001,Delhi Plant,Delhi,North,2025-09-01,S028,Logistics,69543.7973199228,12724.077077416485,11453.912104188066,123.72563576171436,58.06300647115115,51.702369410439935,28.978108669450474,354838.98228219943,kWh
ESG106519,F001,Delhi Plant,Delhi,North,2026-01-01,S007,Maintenance,46765.423662189656,7948.616305721988,17475.496515372437,234.5953543531353,132.91308933261442,34.98594999176902,15.861218114990027,287918.69278542977,kWh
ESG106520,F008,Jaipur Plant,Jaipur,North,2025-10-01,S047,Packaging,77335.22152479742,15206.027977757367,11091.344268603021,254.03548869828415,204.14642895744998,46.35363490363482,30.617913629437528,441109.79660994885,kWh
ESG106521,F004,Chennai Plant,Chennai,South,2025-10-01,S002,Packaging,43621.301738639246,8288.782378166234,11584.27691203871,175.62181768374472,136.29572933512284,38.2835217288199,14.395182328889907,423058.9905849318,kWh
ESG106522,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S041,Chemicals,84426.02832737745,9526.463710110575,10639.454425513406,78.79272477858139,55.797948513412955,39.18116416691036,29.825961499750168,386988.3801975763,kWh
ESG106523,F001,Delhi Plant,Delhi,North,2025-04-01,S019,Raw Material,83583.99045896591,15132.818759589722,8907.06608761481,231.90599047696446,165.20288578627466,31.649373077768487,28.78843580459305,280353.1337923469,kWh
ESG106524,F006,Kolkata Plant,Kolkata,East,2025-08-01,S059,Logistics,28.72669404156073,9033.867451796945,13255.391577341381,118.25527052283601,100.14908777573267,49.27609097633482,10.140906120923034,636437.0073600195,MWh
ESG106525,F002,Mumbai Plant,Mumbai,West,2025-10-01,S044,Logistics,48551.71967149661,4612.018846492332,8729.294759442748,172.17633642481178,81.19508539457416,42.482404200941225,23.21798786661517,668315.1725872988,kWh
ESG106526,F006,Kolkata Plant,Kolkata,East,2025-09-01,S057,Maintenance,36531.1859999913,7279.858044485196,15771.404783928392,179.18373096560805,89.51021645654987,16.82504756888486,12.921607779220977,732576.254860274,kWh
ESG106527,F005,Ahmedabad Plant,Ahmedabad,West,2026-01-01,S033,Chemicals,58533.03535978164,12039.96021558996,11714.708650935849,95.52369153365022,47.39249488047956,49.88266558468611,22.761796998620653,267239.10540442984,kWh
ESG106528,F007,Hyderabad Plant,Hyderabad,South,2025-10-01,S035,Chemicals,77755.41396135543,11043.800802624392,11243.330101561984,202.45066172751774,99.46537866307507,43.77670044883995,22.46078849512188,464334.8910737837,kWh
ESG106529,F001,Delhi Plant,Delhi,North,2026-02-01,S058,Packaging,70985.0127556571,12340.676738284068,16037.085047221373,105.5943660786149,77.8015564807717,62.64338460716255,17.874486424740613,226919.92154160567,kWh
ESG106530,F004,Chennai Plant,Chennai,South,2025-12-01,S004,Chemicals,53191.374351668215,14334.894422423155,16811.598201803597,217.36597551565484,184.77606721584615,42.350194703381206,19.495593703947353,618584.8300337009,kWh
ESG106531,F002,Mumbai Plant,Mumbai,West,2025-04-01,S015,Chemicals,89590.94753663128,11166.43807244905,13807.025147751801,179.80101271871192,141.80946991398707,42.53659230949736,37.22291523851192,393417.5305459519,kWh
ESG106532,F001,Delhi Plant,Delhi,North,2026-03-01,S046,Logistics,48343.95791546464,18361.691285675963,2773.25163324156,140.09362350937843,115.83781496953084,33.195231863170626,14.996526001379715,157243.905542185,kWh
ESG106533,F006,Kolkata Plant,Kolkata,East,2025-08-01,S060,Chemicals,68762.38439237211,12444.810972224353,15626.307605953598,123.16203482041719,87.63724107965407,30.533168796199938,20.53730158614402,575019.0583468088,kWh
ESG106534,F004,Chennai Plant,Chennai,South,2026-01-01,S022,Raw Material,68311.78154832753,7361.707976416188,9781.633404607479,256.6255655672151,117.16457735519731,29.75778354408246,24.71669582009963,481403.95404193824,kWh
ESG106535,F006,Kolkata Plant,Kolkata,East,2025-04-01,S054,Packaging,79926.31661021717,12551.678139041083,13918.623786103279,110.3812263383073,68.2621682293284,41.76472520253858,20.16477271475026,407382.1003801542,kWh
ESG106536,F005,Ahmedabad Plant,Ahmedabad,West,2025-07-01,S010,Packaging,76162.69313720957,11340.979956956484,14320.800770307953,239.09264658680368,150.98095700320212,47.507927282329035,37.12612417691086,686870.923115774,kWh
ESG106537,F003,Pune Plant,Pune,West,2026-02-01,S001,Raw Material,63883.76433449077,11096.304651546183,16217.010478862321,205.96027755943354,114.09845499610749,30.495719721061374,29.379119959736926,314714.0300729458,kWh
ESG106538,F007,Hyderabad Plant,Hyderabad,South,2025-10-01,S011,Packaging,54901.63777147546,9115.974787856383,9824.25407849517,269.01691596743336,228.62343928437284,28.770854888354776,20.55610057816163,446567.9341450369,kWh
ESG106539,F008,Jaipur Plant,Jaipur,North,2025-04-01,S023,Maintenance,41602.78573125662,14699.817403196394,10016.184010633311,214.2513623084587,141.57355752840644,13.243384598714915,16.833604736567015,421378.3112618284,kWh
ESG106540,F006,Kolkata Plant,Kolkata,East,2025-10-01,S007,Maintenance,51528.32691805733,9792.337550643977,13210.336999525198,260.1642952455046,149.03011710170952,42.01460960146985,15.302091409005822,344716.495856771,kWh
ESG106541,F008,Jaipur Plant,Jaipur,North,2025-08-01,S054,Maintenance,75578.92511878407,10981.278371683136,11367.738029176937,149.54642217706547,129.60451881644548,48.13110489989769,30.352634151071623,380038.34583238687,kWh
ESG106542,F006,Kolkata Plant,Kolkata,East,2025-05-01,S060,Raw Material,79787.91488333812,17027.08572071288,4107.168483048909,233.9934392307448,106.5293885482107,13.242824586333846,23.749267607067342,455500.78469020454,kWh
ESG106543,F007,Hyderabad Plant,Hyderabad,South,2026-01-01,S034,Raw Material,62899.738693586616,8641.745260877355,13616.197393398985,126.89030075031175,80.57513812307802,50.43001681206928,17.31975280718374,365307.03531933186,kWh
ESG106544,F001,Delhi Plant,Delhi,North,2025-06-01,S019,Logistics,78878.2037818575,13357.3709553925,18918.091954806478,199.392737972175,129.31842880063627,34.483325585529386,23.7525116695187,260422.51911786193,kWh
ESG106545,F006,Kolkata Plant,Kolkata,East,2025-07-01,S012,Logistics,54232.64390411503,13066.219919727488,11223.632260035294,207.1629514126938,94.48950994622489,44.46438093110917,27.671926560867522,486628.81720276584,kWh
ESG106546,F004,Chennai Plant,Chennai,South,2025-07-01,S006,Chemicals,57588.06412541422,5503.460445188609,10596.93856370684,233.88559429133613,148.08724475461827,60.59544619103748,17.658317836356296,599773.9016279802,kWh
ESG106547,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S004,Raw Material,40882.42049956919,15482.048828719451,8677.972148969655,241.68608784277677,186.60329380809335,44.275752411701596,17.674250908197365,301424.37768269726,kWh
ESG106548,F002,Mumbai Plant,Mumbai,West,2026-01-01,S014,Logistics,79300.33702064713,11641.373797509556,8295.05906141269,147.55790270527385,122.03315271532442,62.25486055661575,31.472889380341204,392994.8303411482,kWh
ESG106549,F005,Ahmedabad Plant,Ahmedabad,West,2025-06-01,S025,Logistics,71197.82630168306,11427.92041566899,7202.8555166703745,201.28486701040816,115.52999911890406,47.67001344607096,30.945477268740085,345486.1228786077,kWh
ESG106550,F008,Jaipur Plant,Jaipur,North,2025-10-01,S041,Packaging,86195.02542742428,9866.544344519867,15153.754823178479,124.66305426063396,107.80352071678648,15.618296750933762,34.994581938728444,352886.3178834309,kWh
ESG106551,F006,Kolkata Plant,Kolkata,East,2025-04-01,S030,Maintenance,60849.7715417875,8951.264504523646,11384.212243958487,176.33993413118293,100.3036119299449,40.5521100690293,15.481039251115758,527121.038241382,kWh
ESG106552,F005,Ahmedabad Plant,Ahmedabad,West,2026-03-01,S041,Logistics,67827.10345840984,9811.532493836688,13111.705087353557,21.929436220199307,12.4649327829691,42.454103365949514,37.09057475211464,388641.1878193306,kWh
ESG106553,F008,Jaipur Plant,Jaipur,North,2025-12-01,S031,Maintenance,43638.57894028943,9555.2879516968,12194.79893571808,154.8345200240198,111.383325171191,41.559911918192626,23.372466196666053,293329.1192431668,kWh
ESG106554,F006,Kolkata Plant,Kolkata,East,2025-09-01,S010,Maintenance,41924.06791640913,11440.687488546468,9641.126302557308,192.49218786740906,134.80120362643459,39.48518229388149,12.673975407637641,672605.987283787,kWh
ESG106555,F006,Kolkata Plant,Kolkata,East,2026-01-01,S021,Logistics,44631.0428779901,7451.278536851645,12889.807685642474,215.41182487857836,133.14109810770765,31.061929182282142,24.423304782500765,601668.8493566528,kWh
ESG106556,F006,Kolkata Plant,Kolkata,East,2025-12-01,S058,Raw Material,59024.87423999733,12960.134043560665,15157.013820139255,39.0862224098758,22.391225531370264,37.07540105448796,22.266938005931166,583116.7528679443,kWh
ESG106557,F001,Delhi Plant,Delhi,North,2025-10-01,S002,Logistics,90201.3155461653,17127.2343829465,12157.194841760112,259.33068135613263,141.32097951623385,22.84105719351314,37.49491071748694,478665.9001468897,kWh
ESG106558,F006,Kolkata Plant,Kolkata,East,2025-08-01,S020,Chemicals,43800.54726533541,10652.910329951212,13228.386937070276,131.76046560527507,97.0342640321313,47.455825439444915,13.803247988536464,607014.6516572081,kWh
ESG106559,F008,Jaipur Plant,Jaipur,North,2025-08-01,S024,Raw Material,74835.14571491498,11624.15284095604,14861.547531623424,177.85884449538793,147.3471635561467,31.822629421544526,27.179815152015976,518468.0427501335,kWh
ESG106560,F002,Mumbai Plant,Mumbai,West,2025-08-01,S012,Raw Material,59147.68654025047,5768.157322408641,12182.14104547043,166.3960374385452,124.0173492036152,25.793855097396634,18.1653349984853,314340.0915952008,kWh
ESG106561,F003,Pune Plant,Pune,West,2025-07-01,S045,Logistics,96153.90629605285,13597.973336314426,12741.216134272261,193.31603082032314,121.01819730403119,25.518180584923872,27.465426623462008,327839.943974079,kWh
ESG106562,F008,Jaipur Plant,Jaipur,North,2026-01-01,S003,Logistics,79786.91229266711,12482.967063306169,11175.418860671734,212.35980565378708,162.59598516884495,45.2267951330916,23.049653124506374,325694.7797717061,kWh
ESG106563,F006,Kolkata Plant,Kolkata,East,2025-05-01,S040,Logistics,57992.49882643573,11308.419153378278,13585.538642417847,151.75216222605616,125.9789619868177,27.88277234404557,18.60829030599927,274918.5771578461,kWh
ESG106564,F008,Jaipur Plant,Jaipur,North,2025-12-01,S054,Packaging,61204.94246732171,14887.18436490653,11958.471227737835,63.62366478004364,34.97046074039176,32.827673659615975,24.303241813817028,356203.2843706857,kWh
ESG106565,F001,Delhi Plant,Delhi,North,2026-02-01,S009,Packaging,74468.06383155508,10378.115950690151,11524.075512263169,225.86242302852227,134.7245309030891,36.32934958804836,19.48158545595082,599369.5922895542,kWh
ESG106566,F007,Hyderabad Plant,Hyderabad,South,2025-07-01,S013,Packaging,49131.34557527775,5782.195115828015,16562.271448848824,125.11396294419197,75.30989184310666,28.207077211293424,23.322164193094842,456517.0558366667,kWh
ESG106567,F003,Pune Plant,Pune,West,2026-01-01,S017,Maintenance,60425.47219818366,7750.371343634977,12802.492569756705,178.34622759061602,143.92133180889456,24.18029836547809,18.37443490023242,404856.57628123753,kWh
ESG106568,F005,Ahmedabad Plant,Ahmedabad,West,2025-08-01,S036,Maintenance,57829.51706660111,13022.280457053177,10071.570881408568,83.18557085265772,63.03682396395857,41.49193093575685,18.06448050896283,296462.96546030394,kWh
ESG106569,F008,Jaipur Plant,Jaipur,North,2025-06-01,S025,Maintenance,93890.92176927811,14641.774594194805,10719.737986017832,127.87117355936957,74.7948462176793,48.39852940085969,35.37164052100106,668166.8092256836,kWh
ESG106570,F002,Mumbai Plant,Mumbai,West,2026-03-01,S015,Chemicals,86492.41669547555,9373.45442726192,10975.92153612663,145.22248996367966,105.77341987877932,34.62244196456581,40.65785740421247,391076.48215800535,kWh
ESG106571,F002,Mumbai Plant,Mumbai,West,2025-05-01,S010,Maintenance,66686.02446922517,13067.558671830771,7693.565937658425,129.19193574736937,76.56788877510178,23.1542891585114,26.485738802731575,665351.3513942435,kWh
ESG106572,F003,Pune Plant,Pune,West,2026-03-01,S051,Raw Material,89812.41239816854,8985.463379058363,11835.664918983524,129.26728583358258,115.85693772041968,29.537815711694854,35.96380362833278,548822.0962325847,kWh
ESG106573,F003,Pune Plant,Pune,West,2025-06-01,S011,Chemicals,68634.11388915652,11927.970496160655,13054.224197747339,245.76151657814933,,41.68757061526353,19.287868419276236,449688.82913852314,kWh
ESG106574,F003,Pune Plant,Pune,West,2025-05-01,S019,Maintenance,37444.774732212754,13286.736315036782,7613.595309688244,126.00015429903365,112.66118227269149,32.82791848803551,15.61442695623939,258280.57163002482,kWh
ESG106575,F008,Jaipur Plant,Jaipur,North,2025-08-01,S058,Chemicals,43322.36902011839,14245.256942439135,11441.783159372928,213.94710507584966,143.5583192904408,31.113045990917875,12.952614857637753,604386.9172847627,kWh
ESG106576,F004,Chennai Plant,Chennai,South,2025-10-01,S046,Packaging,60153.474645613176,13241.631202807479,7250.377667598743,180.76070709273333,90.20331649639657,36.09990085712653,32.813042787757325,417077.20332996314,kWh
ESG106577,F003,Pune Plant,Pune,West,2025-12-01,S037,Packaging,42151.85127614875,14834.375361647213,15582.122235791869,163.59975609641316,145.8219554685799,32.66173280319538,18.10898509989984,313457.22513339797,kWh
ESG106578,F004,Chennai Plant,Chennai,South,2025-09-01,S010,Raw Material,53488.766870119856,8495.073433655132,6850.840208892517,204.16432055185908,128.93064309100956,37.341293485907364,26.553950932763513,591372.0512494132,kWh
